company_name,contact,address,city,state,zip,country,phone,email,fax,notes,operations,commodities,url
Smith Produce,Disconnected,,GOLDEN,TX,,,(903) 768-2292,,,,,"Sweet Potatoes,"
South Tex Organics L C,Dennis,,MISSION,TX,,,(956) 585-1040,,,Only L.T.L. 1-3 pallets at a time,,"Avocados, Fruits, Grapefruit, Lemons, Onions, Oranges, Organic, Potatoes, Vegetables, Watermelons,"
Southern Specialties Inc,Mike Corbett,,PHARR,TX,,,(956) 283-7777,,,mcorbett@southspec.com,,"Anaheim, Artichokes, Asparagus, Baby Corn, Baby Eggplant, Baby Lettuce, Baby TearDropTomatoes, Baby Vegetables, Belgian Endive, Blackberries, Blueberries, Carrots, Cherimoya, Cherries, Chilean Fruit, Chili, Coconuts, French Beans, French Beans, Frisee, Habanero Chili, Japanese Eggplant, Jicama, Mangoes, Mini Carrot, Organic, Oriental Fruits, Oriental Vegetables, Papayas, Passion Fruit, Plantain, PMA Member, Poblano, Radicchio, Raspberries, Seedless Cucumbers, Shallots, Snowpeas, Specialty Fruit, Star Fruit (Carambola), Sugar Snap Peas, Tomatillo, Tomatoes, Tropical Fruits, Tropical Vegetables,"
Southwest Nut Company,Bad number,,FABENS,TX,,,(915) 764-4949,,,,,"Nuts,"
Speedling Incorporated,Omar Lopez,,ALAMO,TX,,,(956) 787-1911,,,Season starts: Late April,,"Transplants,"
Springlake Potato Sales Inc,See comments,,SPRINGLAKE,TX,,,(806) 262-5352,,,Keith or Richard 806-272-4546,,"Potatoes,"
Sun Valley Trading Co LP,Left message,,MCALLEN,TX,,,(956) 683-1255,,,,,"Fruits, Onions, Vegetables,"
Sunkist Growers Inc,Disconnected,,PLANO,TX,,,(972) 516-8824,,,,,"Blood Orange, Citrus Fruits, Clementine, Grapefruit, Lemons, Mandarin Orange, Murcotts, Orange Juice, Oranges, Oro Blanco, Pummelo, Strawberries, Tangelos, Tangerines, Tangerines, Valencia Orange,"
Sunkist Growers Inc,Disconnected,,STAFFORD,TX,,,(281) 240-6446,,,,,"Blood Orange, Citrus Fruits, Clementine, Grapefruit, Lemons, Mandarin Orange, Murcotts, Orange Juice, Oranges, Oro Blanco, Pummelo, Strawberries, Tangelos, Tangerines, Tangerines, Valencia Orange,"
Sutton Fruit & Vegetable Co,Oneal Kidwill,,KEMP,TX,,,(903) 498-9168,,,Season starts: December in the valley,,"Cantaloupes, Honeydew Melons, Pumpkins, Sweet Potatoes, Watermelons,"
T & S Produce Inc,No answer,,BROWNFIELD,TX,,,(806) 755-2557,,,,,"Watermelons,"
Tailgate Sales,Dale  ,,KERRVILLE,TX,,,(830) 895-0558,,,Loads go to LA & MS,,"Fruits, Vegetables,"
Tampico Onions LTD Co,Read comments,,MCALLEN,TX,,,(956) 787-5703,,,This is a law office,,"Onions, Papayas, Tomatoes, Watermelons,"
Tetra Fruit & Vegetable LLC,Bad number,,EDINBURG,TX,,,(956) 316-1170,,,Constant busy signal,,"Cabbage, Cantaloupes, Fruits, Onions, Vegetables, Watermelons,"
Tex Mex Produce Co,Kenny Wilkins,,MCALLEN,TX,,,(956) 330-2934,,,Season starts in March,,"Cabbage, Cantaloupes, Fruits, Jalapeño Pepper, Onions, Peppers, Pickle Cucumbers, Vegetables,"
Tex Mex Sales LLC,Marvin or Michael,,SAN JUAN,TX,,,(956) 969-1003,,,Season starts: January,,"Cabbage, Jalapeño Pepper, Melons, Onions, Peppers,"
Texas Melon Exchange,Dustin Brunson,,MCALLEN,TX,,,(956) 287-8100,,,Season starts in March,,"Watermelons,"
Texas Red Peppers LTD,N/A,,CORPUS CHRISTI,TX,,,(361) 241-8851,,,Do not ship anything out of here,,"Cilantro, Jalapeño Pepper, Onions, Peppers, Tomatoes,"
Texas Sweet Potato Distributing Inc,Lee Ward,,EDGEWOOD,TX,,,(903) 896-4895,,,Faxed info today 11/25/08,,"Sweet Potatoes,"
Texhoma Produce Inc,Chuck  ,,HIDALGO,TX,,,(956) 843-2301,,,,,"Fruits, Vegetables, Watermelons,"
Tex-Sandia Inc,Joe Mahan,,DILLEY,TX,,,(830) 965-1921,,,No produce planted this year 2008/09,,"Carrots, Honeydew Melons, Mixed Vegetables, Watermelons,"
Texstar Produce LLC,Ron,,SAN ANTONIO,TX,,,(210) 626-3281,,,Only shipped 5 full truckloads out in the last 5 yrs.,,"Potatoes,"
"Thiel Jr Inc, Bernie J dba Sunburst Farms",Left message,,LUBBOCK,TX,,,(806) 745-3545,,,Barney per answering machine,,"Squash, Turnips, Zucchini,"
"Thiel Produce Co, K F",Jim Thiel,,LUBBOCK,TX,,,(806) 744-0251,,,Season starts: June & July,,"Cabbage, Onions,"
Thomas Distributing,Larry Thomas,,KERRVILLE,TX,,,(956) 631-4949,,,Loads going to OKC. Mailed company info.,,"Citrus Fruits, Fruits, Vegetables,"
Tiro Tres Farms,Left message,,EAGLE PASS,TX,,,(830) 773-8931,,,,,"Cantaloupes, Kale, Spinach,"
Top of Texas Apples Inc,Mark or Greg Howard,,FARWELL,TX,,,(806) 389-5489,,,,,"Apples,"
Trans America Floral Imports,,,HOUSTON,TX,,,(713) 863-7844,,,,,
Treal L C, ,,MCALLEN,TX,,,(956) 687-2302,,,,,"Flowers, Herbs, Laurel, Oregano, Peanuts, Seed, Spices, Tamarindo,"
Tropical Star,Bob  ,,DONNA,TX,,,(956) 461-5151,,,Small shipper: use FedEx on most shipments,,"Transplants,"
Tropisalad Inc,No name,,PHARR,TX,,,(956) 702-0777,,,Do not ship anything out of here,,"Fruits, Pineapples,"
"Tune Vegetables Inc, M C",No answer,,HALE CENTER,TX,,,(806) 889-3303,,,,,"Cayenne Chili, Jalapeño Pepper, Pickle Cucumbers,"
Val Verde Vegetable Company Inc,MaryLou Castillo,,MCALLEN,TX,,,(956) 994-1310,,,,,"Asparagus, Beets, Broccoli, Cabbage, Cantaloupes, Carrots, Chili, Cucumbers, Eggplant, Green Onions, Greens, Herbs, Honeydew Melons, Limes, Mixed Vegetables, Onions, Peppers, PMA Member, Spinach, Squash, Turnips, Watermelons,"
Village Farms of Marfa,Rob Piotrowski,,MARFA,TX,,,(432) 729-3071,,,Must call Coorperate office 732-676-3000 x151,,"Hothouse Tomato, Hydroponic, Tomatoes,"
Village Farms of Texas,Phillipe Garcia,,FORT DAVIS,TX,,,(432) 426-2301,,,,,"Hothouse Tomato, Tomatoes,"
"Village Farms, LP - Presidio Division",Left message,,MARFA,TX,,,(432) 729-5100,,,,,"Hydroponic, Tomatoes,"
Wada Farms Marketing Group LLC,David,,MCGREGOR,TX,,,(254) 848-4411,,,Loads out of Idaho & Colorado,,"Onions, Potatoes,"
Waldrup Plant Farm,Walter,,JACKSONVILLE,TX,,,(903) 726-3696,,,,,"Cabbage, Onions, Peppers, Plants, Tomatoes, Vegetables,"
Warren Produce Co LLC,Chris Henderson,,MCALLEN,TX,,,(956) 287-2217,,,Season starts in March,,"Chili, Fruits, Onions, Papayas, Vegetables,"
Washington Produce,Boggie,,EDINBURG,TX,,,(806) 364-1367,,,,,"Cabbage, Carrots, Fruits, Onions, Vegetables,"
Watermelons Unlimited Ltd,Jim,,UVALDE,TX,,,(830) 486-0040,,,Season starts: March,,"Pumpkins, Watermelons,"
"Watson Farms Inc, M E",N/A,,QUANAH,TX,,,(940) 663-6101,,,Didn’t plant this year,,"Watermelons,"
"Wetegrove Co Inc, Charles",Dan,,RAYMONDVILLE,TX,,,(956) 689-3773,,,Season starts: February,,"Cabbage, Chili, Onions, Peppers,"
"Wheat & Son Inc, M A",Danny Griffith Tking,,EDINBURG,TX,,,(956) 687-8291,,,956-383-0102 must call Griffith Trucking ,,"Citrus Fruits, Grapefruit, Oranges,"
Wiggins Wholesale Inc,Anyone who answers,,SNOOK,TX,,,(979) 272-1076,,,Season starts: April,,"Fruits, Watermelons,"
Winter Garden Produce,Jay or Marshall,,UVALDE,TX,,,(830) 278-3323,,,Mostly local - onions season starts in April,,"Broccoli, Cabbage, Cantaloupes, Cantaloupes, Carrots, Lettuce, Mixed Vegetables, Onions, Peppers, Watermelons,"
"Accursio & Sons Packing & Produce Inc, Sam S",See comments,,HOMESTEAD,FL,,,(305) 246-3455,,,Customer pickup only,,"Green Beans, Okra, Peppers, Pickle Cucumbers, Squash, Sweet Corn, Tomatoes,"
Akin & Porter Produce of Plant City,N/A,,PLANT CITY,FL,,,(813) 754-7657,,,Customer pickup only,,"Eggplant, Mixed Vegetables, Pecans, Peppers, Squash, Strawberries,"
Albert's Organics Inc,N/A,,SARASOTA,FL,,,(863) 291-6262,,,Disconnected,,"Apples, Bananas, Broccoli, Carrots, Cherries, Grapefruit, Lemons, Lettuce, Oranges, Organic,"
All American Farms Inc,Robin,,BOCA RATON,FL,,,(561) 479-0205,,,Call on Monday 11/17/08 afternoon,,"Asparagus, Avocados, Blueberries, Cabbage, Cantaloupes, Carrots, Celery, Citrus Fruits, Cucumbers, Fruits, Green Beans, Honeydew Melons, Lettuce, Peppers, Pineapples, Snowpeas, Squash, Strawberries, Sweet Corn, Tomatoes, Vegetables, Watermelons,"
Arbittier Farms,Disconnected,,BOYNTON BEACH,FL,,,(561) 752-1770,,,,,"Fruits, Vegetables,"
Ayco Farms Inc,Jose,,DEERFIELD BEACH,FL,,,(954) 788-6800,,,,,"Asparagus, Cantaloupes, Coconuts, Cucumbers, Honeydew Melons, Limes, Melons, Papayas, Snowpeas, Tropical Fruits, Watermelons,"
B & W Quality Growers Inc,Don Basso,,FELLSMERE,FL,,,(772) 571-0514,,,,,"Arugula(Garden Rocket), Herbs, Watercress,"
Basciani Mushroom Farms dba Basciani Foods Inc,Mike Gagel,,FORT MYERS,FL,,,(267) 446-9493,,,,,"Mushrooms,"
"Blackmon Inc, Brett",Dick,,LAKELAND,FL,,,(863) 688-6938,,,,,"Cantaloupes, Citrus Fruits, Grapefruit, Honeydew Melons, Oranges, Watermelons,"
"Boris Co, I",Beth,,POMPANO BEACH,FL,,,(954) 545-0309,,,,,"Asparagus, Celery, Chicory, Citrus Fruits, Cucumbers, Eggplant, Escarole, Fruits, Green Beans, Herbs, Mixed Vegetables, Okra, Peppers, Potatoes, Radishes, Saladmix, Squash, Tomatoes,"
"Branch Inc, Hugh H",Justin,,PAHOKEE,FL,,,(561) 996-6500,,,,,"Boston/Butterhead, Cabbage, Endive, Escarole, Iceberg Lettuce, Lettuce, PMA Member, Radishes, Romaine, Sweet Corn,"
Brooks Tropicals Inc,Tom,,HOMESTEAD,FL,,,(305) 247-3544,,,Season starts: Late spring,,"Avocados, Boniato, Calabaza, Chayote, Coconuts, Ginger, Jalapeño Pepper, Kumquat, Malanga, Mamey Sapote, Mangoes, Papayas, Plantain, Specialty Fruit, Star Fruit (Carambola), Sugar Cane, Taro Root, Tropical Vegetables, Uniq Fruit, Yam, Yucca,"
Browning & Sons Inc,Mike or Jeff,,MADISON,FL,,,(850) 973-6896,,,,,"Watermelons,"
Bushmans` Inc,Ricky,,NAPLES,FL,,,(239) 261-7660,,,Have own equipment,,"Onions, Potatoes, Seed Potatoes,"
Byrnes Farms Inc,Left message,,HASTINGS,FL,,,(904) 692-1643,,,,,"Potatoes,"
C & D Fruit & Vegetable Co Inc,Read comments,,BRADENTON,FL,,,(941) 744-0505,,,Use Logists company 941-723-0477 ask for Donald,,"Asparagus, Avocados, Cabbage, Cherry Tomatoes, Chili, Citrus Fruits, Cucumbers, Eggplant, Fruits, Green Beans, Limes, Mangoes, Peppers, Snowpeas, Specialty Fruit, Squash, Strawberries, Sugar Snap Peas, Sweet Corn, Tomatoes, Vegetables, Watermelons,"
Caribe Food Corp,Veronicia,,MIAMI,FL,,,(305) 835-7110,,,,,"Bananas, Fruits, Plantain, Vegetables,"
Cee-Bee Produce Inc,Read comments,,BELLE GLADE,FL,,,(561) 996-5223,,,Call Chris 229-777-7850,,"Cabbage, Celery, Cucumbers, Fruits, Green Beans, Lettuce, Mixed Vegetables, Peppers, Squash, Sweet Corn, Vegetables,"
Chapman Fruit Co Inc,Read comments,,IMMOKALEE,FL,,,(239) 657-3151,,,They are not in charge of any outbound,,"Cantaloupes, Chili, Cucumbers, Eggplant, Jalapeño Pepper, Peppers, Pickle Cucumbers, PMA Member, Roma, Squash, Tomatoes, Watermelons, Zucchini,"
Chapman Fruit Co Inc,Read comments,,WAUCHULA,FL,,,(863) 773-3161,,,They are not in charge of any outbound,,"Citrus Fruits, Cucumbers, Eggplant, Peppers, Squash, Watermelons,"
Citrus Country Farms,Read comments,,DADE CITY,FL,,,(352) 518-0033,,,No longer packaging fruit,,"Apples, Cabbage, Cantaloupes, Carrots, Citrus Fruits, Eggplant, Grapefruit, Green Beans, Honeydew Melons, Kiwi, Lemons, Limes, Mangoes, Onions, Oranges, Peaches, Pumpkins, Salads, Strawberries, Sweet Corn, Sweet Potatoes, Tangelos, Tangerines, Tomatoes, Watermelons,"
"Cole Enterprises Inc, Henry",Brian,,HOMESTEAD,FL,,,(229) 465-3822,,,,,"Fruits, Tomatoes, Vegetables,"
Consolidated Farms Inc dba Crystal Valley Foods,Ector,,MIAMI,FL,,,(305) 591-6567,,,,,"Asparagus, Baby Lettuce, Baby Vegetables, Blackberries, Blueberries, Fruits, Ginger, Green Beans, Okra, Onions, Papayas, Romaine, Snowpeas, Squash, Star Fruit (Carambola), Sugar Snap Peas, Tomatoes, Vegetables,"
Crews & Garcia Inc,Read comments,,TAMPA,FL,,,(813) 236-5536,,,Use own trucks - do not use any outside carriers,,"Cabbage, Carrots, Celery, Endive, Escarole, Fruits, Herbs, Lettuce, Mushrooms, Romaine, Spinach, Vegetables,"
Cross Creek Farms Inc,Doyle,,FT MCCOY,FL,,,(352) 546-2004,,,Not ready until April,,"Melons, Watermelons,"
"Crum Co Inc, Bob",Read comments,,VALRICO,FL,,,(813) 689-7497,,,They use Ringer & Sons (Joshua) 303-294-0373 & OKC office 405-286-1619,,"Citrus Fruits, Fruits, Melons, Peaches, Pears, Strawberries, Vegetables,"
Dave's Specialty Imports Inc,Dave,,CORAL SPRINGS,FL,,,(954) 753-8536,,,,,"Blackberries, Blueberries, PMA Member, Raspberries,"
DiMare Fresh Tampa (d.b.a.),Sammy,,RIVERVIEW,FL,,,(813) 671-8200,,,,,"Tomatoes, Vegetables,"
DiMare Homestead Inc,N/A,,HOMESTEAD,FL,,,(305) 245-4211,,,,,"Cherry Tomatoes, Cucumbers, Grape Tomatoes, Pickle Cucumbers, Plum Tomatoes, PMA Member, Tomatoes,"
DiMare Ruskin Inc,Jim ,,RUSKIN,FL,,,(813) 645-3241,,,,,"Cherry Tomatoes, Grape Tomatoes, Plum Tomatoes, Tomatoes,"
Driscoll Strawberry Associates Inc,Read comments,,DOVER,FL,,,(813) 659-0137,,,"Use brokerage in Watsonville,CA (Mike) 831-763-5100",,"Blueberries, Organic, Raspberries, Strawberries,"
"Duda & Sons Inc, A",Patrick Schmitt,,OVIEDO,FL,,,(407) 365-2111,,,,,"Cabbage, Carrots, Celery, Citrus Fruits, Endive, Escarole, Lettuce, Mixed Vegetables, PMA Member, Radishes, Romaine, Sweet Corn,"
"Duda & Sons Inc, A (Citrus Belle)",Freddy Herrera,,La Belle,FL,,,(863) 675-0336,,,Ext. 3540,,"Citrus Fruits,"
Duda Farm Fresh Foods Inc,David,,BELLE GLADE,FL,,,(561)-996-6704,,,,,"Beets, Cabbage, Carrots, Celery, Chili, Endive, Escarole, Herbs, Lettuce, Mixed Vegetables, Radishes, Romaine, Spinach, Squash, Sweet Corn,"
Duda Farm Fresh Foods Inc,Ralph,,WELLINGTON,FL,,,(561) 792-5350,,,,,"Grapefruit, Oranges,"
Dundee Citrus Growers Assn,N/A,,DUNDEE,FL,,,(863) 439-1574,,,Only haul fruit from packing houses to this location,,"Citrus Fruits, Grapefruit, Oranges, Tangelos, Tangerines,"
E Foods Inc,Emma,,ALTAMONTE SPRINGS,FL,,,(407) 830-9498,,,,,"Fresh Cut, Fruits, PMA Member, Tomatoes, Vegetables,"
Farm-Wey Produce Inc,Bruce,,LAKELAND,FL,,,(863) 646-0800,,,,,"Asparagus, Avocados, Cabbage, Cantaloupes, Citrus Fruits, Coconuts, Cucumbers, Eggplant, Escarole, Fruits, Grapefruit, Green Beans, Green Peas, Greens, Honeydew Melons, Hydroponic, Kiwi, Lettuce, Limes, Mandarin Orange, Mangoes, Melons, Okra, Oranges, Peppers, Potatoes, Radishes, Romaine, Squash, Strawberries, Tangerines, Tomatoes, Vegetables, Watermelons,"
Ferris Farms Inc,N/A,,FLORAL CITY,FL,,,(352) 637-3880,,,All outbound is handled through brokers,,"Strawberries,"
Florida-Georgia Produce Inc,Jim,,LAKELAND,FL,,,(863) 712-1122,,,,,"Apples, Asparagus, Avocados, Blackberries, Blueberries, Broccoli, Cabbage, Cantaloupes, Carrots, Cauliflower, Celery, Chili, Citrus Fruits, Coconuts, Cranberries, Cucumbers, Dates, Eggplant, Escarole, Fresh Cut, Garlic, Grapefruit, Grapes, Green Beans, Green Onions, Green Peas, Greens, Honeydew Melons, Kiwi, Leeks, Lemons, Lettuce, Limes, Mangoes, Melons, Okra, Onions, Oranges, Organic, Papayas, Peaches, Pears, Peppers, Pineapples, Plums, Potatoes, Pumpkins, Radishes, Romaine, Rutabaga, Saladmix, Spinach, Sprouts, Squash, Strawberries, Sweet Corn, Tangelos, Tomatoes, Vegetables, Watermelons,"
Fresh King Inc,Debbie,,HOMESTEAD,FL,,,(305) 248-7700,,,,,"Artichokes, Asparagus, Avocados, Baby Vegetables, Berries, Blueberries, Cherries, Chilean Fruit, Dried Tomato, Grapes, Green Beans, Herbs, Kiwi, Mangoes, Melons, Onions, Radicchio, Raspberries, Snowpeas, Star Fruit (Carambola), Strawberries, Tomatoes,"
Fresh Quest Inc,Robert Milligan,,POMPANO BEACH,FL,,,(954) 946-9554,,,,,"Asparagus, Cantaloupes, Cherries, Cucumbers, Grapes, Green Peas, Honeydew Melons, Mangoes, Nectarines, Peaches, Pineapples, Plums, PMA Member, Watermelons,"
Fresh Start Produce Sales Inc,Read comments,,DELRAY BEACH,FL,,,(561) 496-7250,,,Jeff or Steve at another office 561-488-3222,,"Cucumbers, Mixed Vegetables, PMA Member, Southern Veg,"
Garden Fresh Distribution Service Inc,Chip,,POMPANO BEACH,FL,,,(954) 941-2910,,,Call on 12/01/08 for loads,,"Asparagus, Blueberries, Cantaloupes, Fruits, Garlic, Limes, Mangoes, Melons, Papayas, Raspberries, Snowpeas, Strawberries, Sugar Snap Peas, Vegetables,"
Gem Tomato & Vegetable Sales Inc,Gary,,BOCA RATON,FL,,,(561) 488-1994,,,Not ready until February,,"Cherry Tomatoes, Fruits, Tomatoes, Vegetables,"
"Glenos Buying Services Inc, Tom",Tom,,WESTON,FL,,,(954) 658-8944,,,Not ready until April,,"Citrus Fruits, Fruits, Vegetables, Watermelons,"
Global Organic/Specialty Source Inc,Max or Kathy,,SARASOTA,FL,,,(941) 358-6555,,,Max x323  Kathy x307,,"Fruits, Organic, Specialty Fruit, Vegetables,"
Global Produce Sales Inc,Larry Odem,,LAKELAND,FL,,,(863) 682-7163,,,,,"Cantaloupes, Fruits, Onions, Vegetables, Watermelons,"
Gourmet Trading Company,Read comments,,MEDLEY,FL,,,(305) 884-1401,,,"Los Angeles, CA Logists Co. does all brokerage 310-216-7575",,"Apricots, Asparagus, Blackberries, Blueberries, Fruits, Limes, Mangoes, Melons, Papayas, Raspberries, Vegetables,"
Great American Farms Inc,N/A,,POMPANO BEACH,FL,,,(954) 785-9400,,,No full loads,,"Asparagus, Avocados, Cabbage, Cantaloupes, Cucumbers, Eggplant, Green Beans, Honeydew Melons, Limes, Mangoes, Melons, Mixed Vegetables, Papayas, Peppers, Pineapples, PMA Member, Snowpeas, Squash, Strawberries, Sweet Corn, Tomatoes, Tropical Fruits,"
Heller Bros Packing Corp,N/A,,WINTER GARDEN,FL,,,(407) 656-4986,,,Only L.T.L. Average 6 pallets per load. All outbound frieght is FOB,,"Grapefruit, Oranges, Tangelos, Tangerines,"
Hollar & Greene Produce Co Inc,Read comments,,BUNNELL,FL,,,(386) 437-3388,,,Dale Green in N.C. handles all outbound 800-222-1077,,"Cabbage, Potatoes,"
Indian Hills Produce Inc,Gloria,,CLERMONT,FL,,,(352) 267-4768,,,Transportation 800-506-5580 Mailed our info,,"Cantaloupes, Melons, Pumpkins, Strawberries, Watermelons,"
J & J Ag Products Inc,Message,,CLEWISTON,FL,,,(863) 983-2326,,,,,"Acorn Squash Green, Boniato, Butternut Squash, Calabaza, Cantaloupes, Cucumbers, Eggplant, Green Beans, Jalapeño Pepper, Malanga, Peppers, Seedless Watermelons, Spaghetti Squash, Squash, Sugar Cane, Sweet Corn, Watermelons, Zucchini,"
J & J Produce Inc,Dan,,LOXAHATCHEE,FL,,,(561) 422-9777,,,Mailed our info,,"Cantaloupes, Cherry Tomatoes, Cucumbers, Eggplant, Grapefruit, Honeydew Melons, Limes, Melons, Oranges, Peppers, Potatoes, Squash, Tangerines, Vegetables,"
K B & R Trading Corp,Tom,,FORT MYERS,FL,,,(239) 277-7040,,,,,"Fruits, Onions, Pears, Vegetables, Watermelons,"
Lange Trading Company Inc,Jason,,POMPANO BEACH,FL,,,(954) 786-4770,,,"No reefers shipping onions, inbound under contract",,"Fruits, Vegetables,"
Chapman Fruit Co Inc,Jim,,LA BELLE,FL,,,(863) 675-6722,,,HiC Fruit Brokers 863-675-1940 Charles Chance,,"Watermelons,"
Ledlow & Associates Inc,See comments,,HIGH SPRINGS,FL,,,(386) 454-0517,,,"Call Quincy,FL office 850-627-9469 talk to Marty",,"Fruits, Melons, Tomatoes, Vegetables,"
Leger & Son Inc,Disconnected,,FORT OGDEN,FL,,,(863) 993-3433,,,,,"Watermelons,"
Leger & Son Inc,Disconnected,,IMMOKALEE,FL,,,(863) 983-3124,,,,,"Watermelons,"
"Litowich & Son Inc, Ben",C.J.,,BELLE GLADE,FL,,,(561) 347-3100,,,,,"Fruits, Vegetables,"
"Litowich & Son Inc, Ben",C.J.,,BOCA RATON,FL,,,(561) 347-3100,,,,,"Artichokes, Asparagus, Avocados, Beets, Blackberries, Blueberries, Broccoli, Cabbage, Cantaloupes, Carrots, Cauliflower, Celery, Chili, Citrus Fruits, Cucumbers, Eggplant, Endive, Escarole, Fruits, Garlic, Grapefruit, Green Beans, Green Onions, Green Peas, Greens, Herbs, Honeydew Melons, Leeks, Lettuce, Limes, Mangoes, Melons, Mixed Vegetables, Okra, Onions, Oranges, Organic, Papayas, Parsley, Peppers, Pineapples, PMA Member, Potatoes, Radishes, Romaine, Southern Veg, Squash, Star Fruit (Carambola), Strawberries, Sweet Corn, Sweet Potatoes, Tomatoes, Tomatoes, Turnips, Vegetables, Watermelons,"
"Litowich & Son Inc, Ben",C.J.,,COCONUT CREEK,FL,,,(561) 347-3100,,,,,"Fruits, Vegetables,"
"Litowich & Son Inc, Ben",C.J.,,IMMOKALEE,FL,,,(561) 347-3100,,,,,"Fruits, Vegetables,"
"Litowich & Son Inc, Ben",C.J.,,PLANT CITY,FL,,,(561) 347-3100,,,,,"Fruits, Vegetables,"
"Lucks Inc, P H",Phil Lucks,,CORAL SPRINGS,FL,,,(954) 578-3636,,,,,"Cucumbers, Eggplant, Fruits, Green Beans, Lettuce, Mixed Vegetables, Peppers, Radishes, Spices, Squash, Tropical Fruits, Tropical Vegetables,"
Mack Farms Inc,See comments,,LAKE WALES,FL,,,(863) 678-0000,,,"Use Mac Trucks Bkg. Atmore, AL Terry, or Randall 8-765-7887",,"Onions, PMA Member, Potatoes, Watermelons,"
Magnolia Packing Inc,See comments,,LA BELLE,FL,,,(863) 983-3101,,,Taylor Nabels 800-344-5565,,"Chili, Cucumbers, Eggplant, Green Beans, Peppers, Squash, Zucchini,"
"Manis Marketing Co, William",Lloyd Rosen,,PLANT CITY,FL,,,(813) 759-1544,,,,,"Apples, Apricots, Asparagus, Avocados, Beets, Blackberries, Blueberries, Broccoli, Brussels Sprouts, Cabbage, Cantaloupes, Carrots, Cauliflower, Celery, Cherries, Chili, Citrus Fruits, Coconuts, Cucumbers, Eggplant, Endive, Grapefruit, Grapes, Green Beans, Green Onions, Green Peas, Greens, Herbs, Honeydew Melons, Kiwi, Leeks, Lemons, Lettuce, Limes, Mangoes, Melons, Mushrooms, Nectarines, Okra, Onions, Organic, Papayas, Peaches, Pears, Peppers, Pineapples, Plums, Potatoes, Pumpkins, Radishes, Raspberries, Romaine, Rutabaga, Salads, Spinach, Sprouts, Squash, Star Fruit (Carambola), Strawberries, Sweet Corn, Sweet Potatoes, Tomatoes, Turnips, Watermelons,"
McMelon Inc,See comments,,LAKE WALES,FL,,,(863) 678-0000,,,800-765-7887 Terry or Randall,,"Potatoes, Watermelons,"
"Myrick Produce, Edward L",Jerry,,LIGHTHOUSE POINT,FL,,,(954) 946-4991,,,"Mostly runs to NE.  Philly, NYC etc.",,"Cabbage, Cantaloupes, Chili, Cucumbers, Eggplant, Fruits, Honeydew Melons, Lemons, Limes, Melons, Okra, Onions, Peppers, Radishes, Squash, Turnips, Vegetables, Watermelons,"
Naam Produce Inc,Amvres,,MIAMI SHORES,FL,,,(305) 751-8947,,,786-258-6264,,"Cantaloupes, Honeydew Melons, Watermelons,"
Naturipe Farms LLC,Clay VanDusen,,NAPLES,FL,,,(239) 591-1664,,,,,"Blackberries, Blueberries, Cranberries, Organic, Raspberries, Strawberries,"
Northampton Growers Produce Sales Inc,Ricky,,BOYNTON BEACH,FL,,,(561) 364-8260,,,"Mostly runs to NE.  Philly, NYC etc.",,"Cabbage, Cucumbers, Green Beans, Peppers, Potatoes, Squash,"
Northeast Trading Inc,Bill,,FORT PIERCE,FL,,,(772) 462-6571,,,Have more trucklines & brokers calling than they have customers,,"Apples, Berries, Fruits, Grapes, Melons, Pears, Vegetables,"
Pacific Triple E Ltd,LM,,MIAMI,FL,,,(305) 866-6711,,,,,"Tomatoes,"
Pacific Triple E Ltd,Jim,,PALMETTO,FL,,,(941) 722-3291,,,,,"Roma, Tomatoes,"
Palm Fruit,Dale,,BUSHNELL,FL,,,(352) 793-4261,,,,,"Watermelons,"
Paradise Produce Distributors Inc,Jim,,LAKELAND,FL,,,(863) 648-0303,,,,,"Apples, Artichokes, Asparagus, Avocados, Beets, Blackberries, Blueberries, Broccoli, Cabbage, Cantaloupes, Cantaloupes, Carrots, Cauliflower, Celery, Cherries, Chili, Citrus Fruits, Citrus Fruits, Cucumbers, Eggplant, Endive, Fruits, Garlic, Grapefruit, Grapes, Green Beans, Green Onions, Greens, Herbs, Honeydew Melons, Kiwi, Leeks, Lemons, Lettuce, Limes, Mangoes, Melons, Mushrooms, Okra, Onions, Oranges, Organic, Papayas, Peaches, Pears, Peppers, Pineapples, Pomegranates, Potatoes, Pumpkins, Radishes, Raspberries, Rutabaga, Salads, Spinach, Squash, Star Fruit (Carambola), Strawberries, Sweet Corn, Sweet Potatoes, Tangelos, Tangerines, Tomatoes, Turnips, Vegetables, Watermelons,"
